name,CBO,CF,DAC,DAM,DIT,ED,LCC,LCOM4,MIT,MPC,NOA,NOC,NOLM,NOM,NOP,NORM,NSM,PF,RFC,SIX,TLOC,defect,project,bug_id
org.jsoup.select.ElementsTest,5.0,0.074074074074074,0.0,0.0,0.0,0.0,0.0,15.0,0.0,118.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,31.0,0.0,154.0,0,Jsoupb,Jsoup_3_buggy
org.jsoup.nodes.DocumentType,4.0,0.0085106382978723,0.0,0.0,1.0,0.0,0.0,4.0,53.0,18.0,0.0,0.0,0.0,4.0,2.5,0.75,0.0,1.0,4.0,0.1875,24.0,1,Jsoupb,Jsoup_40_buggy
org.jsoup.nodes.EntrySet,2.0,0.0042553191489361,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,38.0,0.0,141.0,0,Jsoupb,Jsoup_40_buggy
org.jsoup.nodes.Element,34.0,0.0635593220338983,1.0,1.0,1.0,0.0,0.0119880119880119,70.0,53.0,285.0,1.0,2.0,13.0,90.0,0.8777777777777778,0.1333333333333333,5.0,0.0769230769230769,115.0,0.0014814814814814,575.0,1,Jsoupb,Jsoup_41_buggy
org.jsoup.parser.ScriptDataDoubleEscapeEnd,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,33.0,0.0,602.0,0,Jsoupb,Jsoup_41_buggy
org.jsoup.nodes.FormElement,9.0,0.0296610169491525,1.0,1.0,2.0,0.0,0.2857142857142857,4.0,143.0,30.0,1.0,0.0,0.0,6.0,0.8333333333333334,0.1666666666666666,0.0,1.0,24.0,0.0555555555555555,79.0,1,Jsoupb,Jsoup_42_buggy
org.jsoup.parser.ScriptDataDoubleEscapeEnd,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,33.0,0.0,602.0,0,Jsoupb,Jsoup_42_buggy
org.jsoup.nodes.Element,34.0,0.0632911392405063,1.0,1.0,1.0,0.0,0.0155793573515092,68.0,53.0,291.0,2.0,2.0,13.0,90.0,0.8777777777777778,0.1333333333333333,6.0,0.0769230769230769,115.0,0.0014814814814814,577.0,1,Jsoupb,Jsoup_43_buggy
org.jsoup.parser.TreeBuilder,10.0,0.0337552742616033,7.0,0.0,0.0,0.0,0.3916666666666666,5.0,0.0,22.0,9.0,1.0,2.0,9.0,1.4444444444444444,0.0,0.0,0.0,25.0,0.0,70.0,0,Jsoupb,Jsoup_43_buggy
org.jsoup.parser.TreeBuilder,10.0,0.0337552742616033,7.0,0.0,0.0,0.0,0.3916666666666666,5.0,0.0,22.0,9.0,1.0,2.0,9.0,1.4444444444444444,0.0,0.0,0.0,25.0,0.0,70.0,1,Jsoupb,Jsoup_44_buggy
org.jsoup.select.ElementsTest.org.jsoup.select$1,3.0,0.0042194092827004,0.0,0.0,1.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,44.0,0.5,264.0,0,Jsoupb,Jsoup_44_buggy
org.jsoup.helper.HttpConnection,13.0,0.0210084033613445,2.0,0.0,0.0,0.0,0.615530303030303,8.0,0.0,77.0,6.0,0.0,8.0,35.0,0.9714285714285714,0.0,10.0,0.0,98.0,0.0,579.0,1,Jsoupb,Jsoup_48_buggy
org.jsoup.parser.TreeBuilder,10.0,0.0336134453781512,7.0,0.0,0.0,0.0,0.4583333333333333,3.0,0.0,28.0,9.0,1.0,2.0,9.0,1.4444444444444444,0.0,0.0,0.0,27.0,0.0,79.0,0,Jsoupb,Jsoup_48_buggy
org.jsoup.nodes.Node,22.0,0.0378151260504201,3.0,0.0,0.0,0.0,0.6248185776487664,12.0,0.0,150.0,6.0,8.0,7.0,54.0,0.8148148148148148,0.0,1.0,0.0,75.0,0.0,415.0,1,Jsoupb,Jsoup_49_buggy
org.jsoup.parser.TreeBuilder,10.0,0.0336134453781512,7.0,0.0,0.0,0.0,0.4583333333333333,3.0,0.0,28.0,9.0,1.0,2.0,9.0,1.4444444444444444,0.0,0.0,0.0,27.0,0.0,79.0,0,Jsoupb,Jsoup_49_buggy
org.jsoup.helper.DataUtil,17.0,0.0168067226890756,0.0,0.0,0.0,1.0,0.0879120879120879,8.0,0.0,61.0,5.0,0.0,3.0,12.0,2.0,0.0,16.0,0.0,50.0,0.0,201.0,1,Jsoupb,Jsoup_50_buggy
org.jsoup.parser.TreeBuilder,10.0,0.0336134453781512,7.0,0.0,0.0,0.0,0.4583333333333333,3.0,0.0,28.0,9.0,1.0,2.0,9.0,1.4444444444444444,0.0,0.0,0.0,27.0,0.0,79.0,0,Jsoupb,Jsoup_50_buggy
org.jsoup.parser.CharacterReader,6.0,0.0084033613445378,0.0,0.0,0.0,0.0,0.7524893314366998,5.0,0.0,50.0,5.0,0.0,3.0,36.0,0.7222222222222222,0.0,2.0,0.0,19.0,0.0,380.0,1,Jsoupb,Jsoup_51_buggy
org.jsoup.select.ElementsTest.org.jsoup.select$1,3.0,0.0042016806722689,0.0,0.0,1.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,44.0,0.5,272.0,0,Jsoupb,Jsoup_51_buggy
org.jsoup.helper.DataUtil,17.0,0.0208333333333333,0.0,0.0,0.0,1.0,0.05,11.0,0.0,68.0,5.0,0.0,3.0,14.0,1.9285714285714288,0.0,18.0,0.0,55.0,0.0,236.0,1,Jsoupb,Jsoup_52_buggy
org.jsoup.nodes.XmlDeclaration,5.0,0.0083333333333333,0.0,1.0,1.0,0.0,0.1666666666666666,6.0,55.0,11.0,2.0,0.0,0.0,7.0,1.2857142857142858,0.5714285714285714,0.0,1.0,11.0,0.0816326530612244,52.0,1,Jsoupb,Jsoup_52_buggy
org.jsoup.parser.XmlTreeBuilder,16.0,0.0541666666666666,0.0,0.0,1.0,0.0,0.0,6.0,9.0,53.0,0.0,0.0,3.0,9.0,1.4444444444444444,0.2222222222222222,0.0,1.0,41.0,0.0246913580246913,113.0,1,Jsoupb,Jsoup_52_buggy
org.jsoup.select.Or,6.0,0.0125,0.0,0.0,2.0,0.0,0.0,4.0,7.0,9.0,0.0,0.0,1.0,5.0,0.8,0.2,0.0,1.0,14.0,0.08,82.0,0,Jsoupb,Jsoup_52_buggy
org.jsoup.select.NodeTraversor,2.0,0.0083333333333333,1.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,7.0,0.0,35.0,0,Jsoupb,Jsoup_52_buggy
org.jsoup.parser.AfterDoctypePublicKeyword,2.0,0.0041666666666666,0.0,0.0,1.0,0.0,1.0,1.0,0.0,14.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,50.0,0.0,1250.0,0,Jsoupb,Jsoup_52_buggy
org.jsoup.parser.TokenQueue,6.0,0.0083333333333333,0.0,1.0,0.0,-1.0,0.8185483870967742,4.0,0.0,85.0,3.0,0.0,3.0,32.0,0.53125,0.0,2.0,0.0,33.0,0.0,240.0,1,Jsoupb,Jsoup_53_buggy
org.jsoup.parser.AfterDoctypePublicIdentifier,2.0,0.0041666666666666,0.0,0.0,1.0,0.0,1.0,1.0,0.0,13.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,50.0,0.0,1390.0,0,Jsoupb,Jsoup_53_buggy
org.jsoup.helper.W3CDom,14.0,0.0165975103734439,0.0,1.0,0.0,1.0,0.1666666666666666,3.0,0.0,22.0,1.0,0.0,0.0,3.0,1.3333333333333333,0.0,0.0,0.0,48.0,0.0,164.0,1,Jsoupb,Jsoup_54_buggy
org.jsoup.parser.AfterDoctypePublicIdentifier,2.0,0.0041493775933609,0.0,0.0,1.0,0.0,1.0,1.0,0.0,13.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,50.0,0.0,1390.0,0,Jsoupb,Jsoup_54_buggy
org.jsoup.parser.XmlTreeBuilder,22.0,0.0775510204081632,0.0,0.0,1.0,0.0,0.0,8.0,9.0,65.0,0.0,0.0,3.0,11.0,1.5454545454545454,0.3636363636363636,0.0,1.0,50.0,0.0330578512396694,123.0,1,Jsoupb,Jsoup_56_buggy
org.jsoup.parser.Token,1.0,0.0,1.0,0.0,0.0,0.0,0.2,9.0,0.0,3.0,1.0,7.0,1.0,15.0,0.0666666666666666,0.0,1.0,0.0,39.0,0.0,321.0,1,Jsoupb,Jsoup_56_buggy
org.jsoup.nodes.DocumentType,4.0,0.0122448979591836,0.0,0.0,1.0,0.0,0.2222222222222222,6.0,55.0,20.0,5.0,0.0,0.0,5.0,2.4,0.6,5.0,1.0,8.0,0.12,42.0,1,Jsoupb,Jsoup_56_buggy
org.jsoup.parser.AfterDoctypePublicIdentifier,2.0,0.0040816326530612,0.0,0.0,1.0,0.0,1.0,1.0,0.0,13.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,49.0,0.0,1392.0,0,Jsoupb,Jsoup_56_buggy
org.jsoup.select.CssTest,7.0,0.0163265306122449,1.0,1.0,0.0,0.0,0.9090909090909092,2.0,0.0,193.0,2.0,0.0,0.0,20.0,0.1,0.0,2.0,0.0,19.0,0.0,199.0,0,Jsoupb,Jsoup_56_buggy
org.jsoup.parser.ParseErrorList,1.0,0.0,0.0,1.0,1.0,0.0,0.7142857142857143,2.0,0.0,3.0,2.0,0.0,0.0,5.0,0.6,0.0,3.0,0.0,4.0,0.0,24.0,0,Jsoupb,Jsoup_56_buggy
org.jsoup.nodes.Attributes,18.0,0.0244897959183673,1.0,1.0,0.0,0.0,0.6368421052631579,4.0,0.0,62.0,2.0,0.0,3.0,21.0,0.7619047619047619,0.0,2.0,0.0,48.0,0.0,215.0,1,Jsoupb,Jsoup_57_buggy
org.jsoup.parser.AfterDoctypePublicIdentifier,2.0,0.0040816326530612,0.0,0.0,1.0,0.0,1.0,1.0,0.0,13.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,49.0,0.0,1396.0,0,Jsoupb,Jsoup_57_buggy
org.jsoup.safety.Cleaner,9.0,0.0364372469635627,1.0,1.0,0.0,0.0,0.2,4.0,0.0,28.0,1.0,0.0,0.0,5.0,1.2,0.0,0.0,0.0,33.0,0.0,131.0,1,Jsoupb,Jsoup_58_buggy
org.jsoup.Jsoup,7.0,0.0242914979757085,0.0,0.0,0.0,0.0,0.0,6.0,0.0,26.0,0.0,0.0,10.0,16.0,2.1875,0.0,15.0,0.0,14.0,0.0,76.0,1,Jsoupb,Jsoup_58_buggy
org.jsoup.parser.Parser,11.0,0.0283400809716599,3.0,1.0,0.0,0.0,0.5,7.0,0.0,33.0,5.0,0.0,1.0,17.0,1.1176470588235294,0.0,9.0,0.0,24.0,0.0,103.0,1,Jsoupb,Jsoup_58_buggy
org.jsoup.parser.AfterDoctypePublicIdentifier,2.0,0.0040485829959514,0.0,0.0,1.0,0.0,1.0,1.0,0.0,13.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,49.0,0.0,1396.0,0,Jsoupb,Jsoup_58_buggy
org.jsoup.select.CssTest,7.0,0.0161943319838056,1.0,1.0,0.0,0.0,0.9090909090909092,2.0,0.0,193.0,2.0,0.0,0.0,20.0,0.1,0.0,2.0,0.0,19.0,0.0,199.0,0,Jsoupb,Jsoup_58_buggy
org.jsoup.select.AttributeWithValueMatching,3.0,0.0040485829959514,0.0,0.0,1.0,0.0,1.0,1.0,2.0,6.0,2.0,0.0,0.0,3.0,1.3333333333333333,0.3333333333333333,0.0,1.0,24.0,0.1111111111111111,171.0,0,Jsoupb,Jsoup_58_buggy
org.jsoup.parser.Token,1.0,0.0,1.0,0.0,0.0,0.0,0.2,9.0,0.0,3.0,1.0,7.0,1.0,15.0,0.0666666666666666,0.0,1.0,0.0,41.0,0.0,330.0,1,Jsoupb,Jsoup_59_buggy
org.jsoup.select.StructuralEvaluator,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,6.0,0.0,0.0,0.0,,0.0,1.0,5.0,0.0,109.0,0,Jsoupb,Jsoup_59_buggy
org.jsoup.parser.Parser,16.0,0.1549295774647887,4.0,1.0,0.0,0.0,1.0,1.0,0.0,142.0,12.0,0.0,1.0,17.0,0.8235294117647058,0.0,10.0,0.0,85.0,0.0,313.0,1,Jsoupb,Jsoup_5_buggy
org.jsoup.nodes.OutputSettings,1.0,0.0,1.0,1.0,0.0,0.0,0.3333333333333333,3.0,0.0,2.0,3.0,0.0,3.0,7.0,0.4285714285714285,0.0,0.0,0.0,32.0,0.0,140.0,0,Jsoupb,Jsoup_5_buggy
org.jsoup.parser.TokenQueue,6.0,0.0080971659919028,0.0,1.0,0.0,-1.0,0.8185483870967742,4.0,0.0,87.0,3.0,0.0,3.0,32.0,0.53125,0.0,2.0,0.0,33.0,0.0,247.0,1,Jsoupb,Jsoup_60_buggy
org.jsoup.select.StructuralEvaluator,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,6.0,0.0,0.0,0.0,,0.0,1.0,5.0,0.0,109.0,0,Jsoupb,Jsoup_60_buggy
org.jsoup.nodes.Element,36.0,0.068825910931174,1.0,1.0,1.0,0.0,0.0096570096570096,70.0,56.0,299.0,2.0,2.0,17.0,93.0,0.9032258064516128,0.1182795698924731,6.0,0.0670731707317073,124.0,0.0012718233321771,643.0,1,Jsoupb,Jsoup_61_buggy
org.jsoup.parser.ScriptDataEndTagOpen,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,33.0,0.0,287.0,0,Jsoupb,Jsoup_61_buggy
org.jsoup.nodes.Element,40.0,0.0716981132075471,4.0,0.0,1.0,0.0,0.1784488675360329,55.0,60.0,309.0,7.0,2.0,18.0,105.0,0.8857142857142857,0.1809523809523809,7.0,0.1104651162790697,136.0,0.0017233560090702,738.0,1,Jsoupb,Jsoup_66_buggy
org.jsoup.nodes.QuirksMode,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,61.0,0.0,327.0,0,Jsoupb,Jsoup_66_buggy
org.jsoup.nodes.Document,9.0,0.0681818181818181,1.0,1.0,2.0,0.0,0.0109890109890109,13.0,122.0,40.0,1.0,0.0,1.0,14.0,0.5714285714285714,0.2142857142857142,1.0,1.0,36.0,0.0306122448979591,165.0,1,Jsoupb,Jsoup_7_buggy
org.jsoup.select.Collector,3.0,0.034090909090909,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,8.0,0.0,33.0,0,Jsoupb,Jsoup_7_buggy
org.jsoup.nodes.Node,13.0,0.0681818181818181,3.0,0.0,0.0,1.0,0.577524893314367,10.0,0.0,76.0,5.0,6.0,5.0,38.0,0.8421052631578947,0.0,0.0,0.0,57.0,0.0,256.0,1,Jsoupb,Jsoup_8_buggy
org.jsoup.select.Collector,3.0,0.034090909090909,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,8.0,0.0,33.0,0,Jsoupb,Jsoup_8_buggy
org.apache.commons.jxpath.ri.compiler.CoreOperationRelationalExpression,5.0,0.0050251256281407,0.0,0.0,3.0,0.0,0.0,9.0,16.0,22.0,0.0,0.0,0.0,9.0,1.1111111111111112,0.4444444444444444,0.0,1.0,15.0,0.1481481481481481,92.0,1,JxPathb,JxPath_10_buggy
org.apache.commons.jxpath.ri.model.dom.DOMPointerFactory,1.0,0.0050251256281407,0.0,0.0,0.0,0.0,0.3333333333333333,2.0,0.0,2.0,1.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,2.0,0.0,21.0,0,JxPathb,JxPath_10_buggy
org.apache.commons.jxpath.ri.model.jdom.JDOMAttributeIterator,8.0,0.0149253731343283,1.0,1.0,0.0,0.0,1.0,1.0,0.0,20.0,3.0,0.0,0.0,4.0,0.75,0.0,0.0,0.0,16.0,0.0,103.0,1,JxPathb,JxPath_11_buggy
org.apache.commons.jxpath.ri.model.dom.DOMAttributeIterator,10.0,0.0199004975124378,2.0,1.0,0.0,0.0,0.8181818181818182,2.0,0.0,39.0,4.0,0.0,0.0,7.0,1.2857142857142858,0.0,1.0,0.0,25.0,0.0,147.0,1,JxPathb,JxPath_11_buggy
org.apache.commons.jxpath.ri.axes.PrecedingOrFollowingContext,5.0,0.0149253731343283,2.0,1.0,1.0,0.0,0.8333333333333334,2.0,23.0,44.0,6.0,0.0,0.0,6.0,0.6666666666666666,0.8333333333333334,0.0,1.0,24.0,0.1388888888888889,124.0,0,JxPathb,JxPath_11_buggy
org.apache.commons.jxpath.ri.axes.RecursiveAxesTest,4.0,0.0149253731343283,2.0,1.0,2.0,0.0,0.4,3.0,29.0,11.0,2.0,0.0,0.0,4.0,0.5,0.0,1.0,1.0,8.0,0.0,32.0,0,JxPathb,JxPath_11_buggy
org.apache.commons.jxpath.ri.model.dom.DOMNodePointer,25.0,0.0643564356435643,0.0,0.0,1.0,-2.0,0.501010101010101,14.0,58.0,210.0,7.0,0.0,6.0,44.0,0.9772727272727272,0.5454545454545454,9.0,1.0,93.0,0.012396694214876,721.0,1,JxPathb,JxPath_12_buggy
org.apache.commons.jxpath.servlet.ServletRequestAndContext,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.6666666666666666,0.3333333333333333,0.0,1.0,2.0,0.1111111111111111,20.0,0,JxPathb,JxPath_12_buggy
org.apache.commons.jxpath.ri.NamespaceResolver,8.0,0.0099009900990099,2.0,1.0,0.0,0.0,0.8571428571428571,2.0,0.0,25.0,5.0,0.0,1.0,10.0,0.6,0.0,0.0,0.0,26.0,0.0,112.0,1,JxPathb,JxPath_13_buggy
org.apache.commons.jxpath.ri.model.dom.DOMNodePointer,25.0,0.0643564356435643,0.0,0.0,1.0,-2.0,0.501010101010101,14.0,58.0,212.0,7.0,0.0,6.0,44.0,0.9772727272727272,0.5454545454545454,9.0,1.0,93.0,0.012396694214876,721.0,1,JxPathb,JxPath_13_buggy
org.apache.commons.jxpath.servlet.ServletRequestAndContext,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.6666666666666666,0.3333333333333333,0.0,1.0,2.0,0.1111111111111111,20.0,0,JxPathb,JxPath_13_buggy
org.apache.commons.jxpath.ri.JXPathContextReferenceImpl.org.apache.commons.jxpath.ri$2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,27.0,0.0,120.0,0,JxPathb,JxPath_13_buggy
org.apache.commons.jxpath.ri.compiler.CoreFunction,19.0,0.0490196078431372,0.0,1.0,2.0,-2.0,0.0161616161616161,39.0,8.0,247.0,2.0,0.0,0.0,43.0,0.8837209302325582,0.0697674418604651,1.0,1.0,93.0,0.0032449972958355,736.0,1,JxPathb,JxPath_14_buggy
org.apache.commons.jxpath.ri.JXPathContextReferenceImpl.org.apache.commons.jxpath.ri$2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,27.0,0.0,120.0,0,JxPathb,JxPath_14_buggy
org.apache.commons.jxpath.ri.axes.UnionContext,4.0,0.0147058823529411,1.0,1.0,2.0,0.0,0.6,2.0,30.0,11.0,2.0,0.0,0.0,3.0,1.3333333333333333,0.6666666666666666,0.0,1.0,12.0,0.4444444444444444,46.0,1,JxPathb,JxPath_15_buggy
org.apache.commons.jxpath.ri.JXPathContextReferenceImpl.org.apache.commons.jxpath.ri$2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,27.0,0.0,120.0,0,JxPathb,JxPath_15_buggy
org.apache.commons.jxpath.ri.model.jdom.JDOMNodePointer,23.0,0.0634146341463414,1.0,0.0,1.0,-3.0,0.3898117386489479,16.0,58.0,178.0,6.0,0.0,6.0,43.0,1.0232558139534884,0.5116279069767442,10.0,1.0,85.0,0.0118983234180638,759.0,1,JxPathb,JxPath_16_buggy
org.apache.commons.jxpath.ri.JXPathContextReferenceImpl.org.apache.commons.jxpath.ri$2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,27.0,0.0,120.0,0,JxPathb,JxPath_16_buggy
org.apache.commons.jxpath.ri.model.jdom.JDOMAttributeIterator,9.0,0.0147058823529411,1.0,1.0,0.0,0.0,1.0,1.0,0.0,21.0,3.0,0.0,0.0,4.0,0.75,0.0,0.0,0.0,18.0,0.0,107.0,1,JxPathb,JxPath_17_buggy
org.apache.commons.jxpath.ri.model.dom.DOMAttributeIterator,10.0,0.0147058823529411,2.0,1.0,0.0,0.0,0.8181818181818182,2.0,0.0,39.0,4.0,0.0,0.0,7.0,1.1428571428571428,0.0,1.0,0.0,26.0,0.0,147.0,1,JxPathb,JxPath_17_buggy
org.apache.commons.jxpath.ri.axes.RecursiveAxesTest,4.0,0.0147058823529411,2.0,1.0,2.0,0.0,0.4,3.0,30.0,11.0,2.0,0.0,0.0,4.0,0.5,0.0,1.0,1.0,8.0,0.0,32.0,0,JxPathb,JxPath_17_buggy
org.apache.commons.jxpath.ri.model.beans.BeanPointer,7.0,0.0245098039215686,2.0,1.0,2.0,0.0,0.5769230769230769,4.0,72.0,13.0,3.0,0.0,1.0,11.0,0.8181818181818182,0.6363636363636364,0.0,1.0,16.0,0.1157024793388429,109.0,0,JxPathb,JxPath_17_buggy
org.apache.commons.jxpath.ri.axes.AttributeContext,3.0,0.0098039215686274,3.0,1.0,1.0,0.0,0.7777777777777778,2.0,24.0,11.0,4.0,0.0,0.0,5.0,0.6,0.8,0.0,1.0,13.0,0.16,63.0,1,JxPathb,JxPath_18_buggy
org.apache.commons.jxpath.ri.JXPathContextReferenceImpl.org.apache.commons.jxpath.ri$2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,27.0,0.0,120.0,0,JxPathb,JxPath_18_buggy
org.apache.commons.jxpath.ri.model.jdom.JDOMNodePointer,22.0,0.0526315789473684,1.0,0.0,1.0,-3.0,0.4292682926829268,14.0,0.0,165.0,6.0,0.0,6.0,41.0,1.0,0.0,10.0,0.0,82.0,0.0,732.0,1,JxPathb,JxPath_19_buggy
org.apache.commons.jxpath.ri.model.dom.DOMNodePointer,24.0,0.0574162679425837,1.0,0.0,1.0,-2.0,0.502020202020202,13.0,0.0,204.0,8.0,0.0,6.0,43.0,0.9302325581395348,0.0,9.0,0.0,94.0,0.0,711.0,1,JxPathb,JxPath_19_buggy
org.apache.commons.jxpath.ri.Compiler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,48.0,0.0,2.0,27.0,1.6666666666666667,0.0,48.0,0.0,0.0,0.0,126.0,0,JxPathb,JxPath_19_buggy
org.apache.commons.jxpath.ri.JXPathContextReferenceImpl.org.apache.commons.jxpath.ri$2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,17.0,0.0,88.0,0,JxPathb,JxPath_19_buggy
org.apache.commons.jxpath.ri.model.jdom.JDOMNodePointer,22.0,0.06282722513089,0.0,0.0,1.0,-3.0,0.45,14.0,57.0,162.0,5.0,0.0,6.0,41.0,1.0,0.5121951219512195,8.0,1.0,80.0,0.0124925639500297,739.0,1,JxPathb,JxPath_1_buggy
org.apache.commons.jxpath.ri.model.dom.DOMNodePointer,25.0,0.0680628272251308,0.0,0.0,1.0,-2.0,0.5243128964059197,13.0,57.0,214.0,7.0,0.0,6.0,43.0,0.9534883720930232,0.5581395348837209,8.0,1.0,92.0,0.0129799891833423,749.0,1,JxPathb,JxPath_1_buggy
org.apache.commons.jxpath.ri.parser.ParseException,5.0,0.0,1.0,0.0,1.0,0.0,0.0666666666666666,5.0,0.0,21.0,3.0,0.0,2.0,5.0,1.2,0.0,0.0,0.0,10.0,0.0,146.0,0,JxPathb,JxPath_1_buggy
org.apache.commons.jxpath.Pointer,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,6.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,10.0,0,JxPathb,JxPath_1_buggy
org.apache.commons.jxpath.ri.compiler.CoreOperationRelationalExpression,5.0,0.0045662100456621,0.0,0.0,3.0,0.0,0.0,9.0,16.0,22.0,0.0,0.0,0.0,9.0,1.1111111111111112,0.4444444444444444,0.0,1.0,14.0,0.1481481481481481,92.0,1,JxPathb,JxPath_20_buggy
org.apache.commons.jxpath.ri.compiler.ProcessingInstructionTest,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,14.0,0,JxPathb,JxPath_20_buggy
org.apache.commons.jxpath.ri.model.beans.PropertyPointer,8.0,0.0181818181818181,0.0,0.0,1.0,-1.0,0.0933333333333333,15.0,0.0,48.0,5.0,5.0,2.0,22.0,0.7272727272727273,0.0,2.0,0.0,39.0,0.0,146.0,1,JxPathb,JxPath_21_buggy
org.apache.commons.jxpath.ri.parser.Token,0.0,0.0,1.0,0.0,0.0,0.0,0.0222222222222222,9.0,0.0,1.0,8.0,0.0,0.0,2.0,0.5,0.0,1.0,0.0,2.0,0.0,17.0,0,JxPathb,JxPath_21_buggy
org.apache.commons.jxpath.ri.model.dom.DOMNodePointer,24.0,0.0542986425339366,1.0,0.0,1.0,-2.0,0.5111111111111111,13.0,0.0,212.0,8.0,0.0,6.0,44.0,0.9318181818181818,0.0,9.0,0.0,95.0,0.0,713.0,1,JxPathb,JxPath_22_buggy
org.apache.commons.jxpath.util.TypeUtils.org.apache.commons.jxpath.util$4,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,18.0,0,JxPathb,JxPath_22_buggy
org.apache.commons.jxpath.ri.compiler.Expression,7.0,0.0209424083769633,0.0,1.0,0.0,0.0,0.0545454545454545,9.0,0.0,10.0,5.0,10.0,0.0,6.0,0.6666666666666666,0.0,3.0,0.0,20.0,0.0,97.0,1,JxPathb,JxPath_2_buggy
org.apache.commons.jxpath.ri.model.XMLModelTestCase,7.0,0.0261780104712041,1.0,1.0,2.0,1.0,0.757085020242915,6.0,29.0,176.0,1.0,2.0,0.0,38.0,0.3421052631578947,0.0,0.0,0.0,43.0,0.0,266.0,0,JxPathb,JxPath_2_buggy
org.apache.commons.jxpath.ri.model.beans.NullPropertyPointer,9.0,0.0310880829015544,0.0,1.0,2.0,-1.0,0.0513833992094861,17.0,80.0,50.0,2.0,0.0,2.0,23.0,0.6956521739130435,0.782608695652174,0.0,1.0,26.0,0.0680529300567107,156.0,1,JxPathb,JxPath_3_buggy
org.apache.commons.jxpath.ri.model.beans.BeanPropertyPointer,6.0,0.0155440414507772,1.0,1.0,2.0,-1.0,0.6758893280632411,5.0,80.0,52.0,7.0,0.0,0.0,16.0,0.4375,0.875,1.0,1.0,30.0,0.109375,237.0,0,JxPathb,JxPath_3_buggy
